x, y, z, debugModel / entityId (filename.yas) (dlcpack), useSceneOrigin
-577.833911, -3627.361908, 80.125644, p_chair02x / chair_07 (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-577.518792, -3626.899462, 81.111817, mp_male / win_05 (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-579.437037, -3624.914299, 80.125644, p_chair02x / chair_04 (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-578.167049, -3626.866553, 80.125644, p_chair02x / chair_04 (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-578.921437, -3621.296887, 79.940000, p_crate08x / crate_07 (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-577.756646, -3623.807473, 81.110664, mp_male / win_03 (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-578.073407, -3625.484082, 81.109063, mp_male / win_01 (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-578.063476, -3622.814879, 80.916232, p_crate06x / crate_06 (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-581.057872, -3623.988188, 80.716729, mp_male / win_16 (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-577.318172, -3623.729015, 80.931214, p_crate05x / crate_02 (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-580.032575, -3626.518924, 81.685737, None / camera_losers (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), null
-576.477770, -3625.196142, 80.864104, p_crate05x / crate_04 (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-579.897013, -3622.237926, 81.109093, mp_female / win_15f (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-578.330155, -3627.947942, 80.698290, mp_female / win_14f (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-575.269013, -3627.491327, 79.940000, p_crate012x / crate_09 (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-577.769255, -3622.970477, 81.364476, p_crate05x / crate_03 (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-576.908529, -3624.355783, 79.940000, p_crate012x / crate_08 (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-579.400441, -3626.210223, 80.701798, mp_male / win_02 (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-580.426243, -3624.730679, 80.718899, mp_female / win_12f (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-576.141104, -3627.667355, 81.123330, mp_female / win_13f (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-579.967739, -3626.263582, 80.259011, mp_male / dead_01 (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-576.376798, -3628.185926, 80.433254, p_coffin01x / coffin_11 (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-579.131918, -3625.367991, 80.125644, p_chair02x / chair_02 (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-578.167049, -3626.866553, 80.125644, p_chair02x / chair_02 (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-576.315173, -3626.817356, 81.119331, mp_female / win_09f (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-579.126176, -3622.504004, 81.110062, mp_female / win_11f (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-579.877739, -3626.359748, 80.104519, mp004_s_mp_coffindecor01x / coffin_01 (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-576.180829, -3626.891111, 80.059244, p_coffin01x / coffin_10 (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-578.073407, -3625.484082, 81.109063, mp_female / win_01f (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-579.400441, -3626.210223, 80.701798, mp_female / win_02f (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-578.807094, -3627.397246, 80.714356, mp_female / win_10f (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-579.967739, -3626.263582, 80.259011, mp_female / dead_01f (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-578.745251, -3628.070368, 80.100180, p_coffin01x / coffin_03 (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-579.170023, -3622.152452, 80.877620, p_coffin01x / coffin_05 (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-579.751114, -3621.557067, 80.626645, p_coffin01x / coffin_13 (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-577.767293, -3623.018235, 79.940000, p_crate012x / crate_10 (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-578.838793, -3626.521354, 80.974014, w_repeater_carbine01 / rifle_04 (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-579.900867, -3625.194591, 80.407561, w_repeater_carbine01 / rifle_04 (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-581.057872, -3623.988188, 80.716729, mp_female / win_16f (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-577.518792, -3626.899462, 81.111817, mp_female / win_05f (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-580.159208, -3622.591825, 80.661901, p_coffin01x / coffin_12 (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-578.782362, -3625.887759, 80.125644, p_chair02x / chair_01 (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-580.990151, -3624.708885, 80.084406, p_coffin01x / coffin_02 (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-575.405622, -3626.393623, 80.870666, p_crate012x / crate_11 (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-579.126176, -3622.504004, 81.110062, mp_male / win_11 (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-580.098341, -3623.930981, 80.125644, p_chair02x / chair_08 (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-577.756646, -3623.807473, 81.110664, mp_female / win_03f (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-576.200374, -3625.281151, 79.940000, p_crate02x / crate_01 (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-575.273732, -3625.971567, 79.940000, p_crate012x / crate_12 (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-577.833911, -3627.361908, 80.125644, p_chair02x / chair_06 (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-579.790064, -3624.389370, 80.125644, p_chair02x / chair_06 (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-578.807094, -3627.397246, 80.714356, mp_male / win_10 (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-577.424122, -3624.607098, 80.905439, p_coffin01x / coffin_14 (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-578.009451, -3623.707246, 80.944983, p_coffin01x / coffin_06 (script@mp@endflow@endcelebration@16v16_v1.yas) (mp005), 4cc922
-3309.993958, -2862.127993, -6.022877, mp_male / mp_male^12 (script@mp@endflow@endcelebration@16v16_v5.yas) (mp005), 4cc922
-3311.152314, -2863.453415, -6.067138, mp_male / mp_male^18 (script@mp@endflow@endcelebration@16v16_v5.yas) (mp005), 4cc922
-3310.056659, -2866.631762, -6.067138, mp_male / mp_male^20 (script@mp@endflow@endcelebration@16v16_v5.yas) (mp005), 4cc922
-3308.257296, -2863.760496, -7.713296, mp_male / mp_male^7 (script@mp@endflow@endcelebration@16v16_v5.yas) (mp005), 4cc922
-3310.047168, -2863.534227, -6.070399, mp_male / mp_male^11 (script@mp@endflow@endcelebration@16v16_v5.yas) (mp005), 4cc922
-3310.344071, -2865.909925, -6.087887, mp_male / mp_male^17 (script@mp@endflow@endcelebration@16v16_v5.yas) (mp005), 4cc922
-3310.231250, -2862.995343, -5.784052, p_cigar02x / p_cigar02x^1 (script@mp@endflow@endcelebration@16v16_v5.yas) (mp005), 4cc922
-3310.878124, -2863.998574, -6.079572, mp_male / mp_male^14 (script@mp@endflow@endcelebration@16v16_v5.yas) (mp005), 4cc922
-3309.864032, -2862.651585, -6.049474, mp_male / mp_male^13 (script@mp@endflow@endcelebration@16v16_v5.yas) (mp005), 4cc922
-3306.303429, -2865.081136, -7.563427, mp_male / mp_male^6 (script@mp@endflow@endcelebration@16v16_v5.yas) (mp005), 4cc922
-3310.026905, -2863.438524, -5.374429, mp_male / mp_male^1 (script@mp@endflow@endcelebration@16v16_v5.yas) (mp005), 4cc922
-3310.957038, -2865.470901, -6.100815, mp_male / mp_male^21 (script@mp@endflow@endcelebration@16v16_v5.yas) (mp005), 4cc922
-3310.467841, -2865.379500, -5.797496, p_shovel02x / p_shovel02x^1 (script@mp@endflow@endcelebration@16v16_v5.yas) (mp005), 4cc922
-3309.385508, -2861.557199, -6.100815, mp_male / mp_male^22 (script@mp@endflow@endcelebration@16v16_v5.yas) (mp005), 4cc922
-3308.074887, -2861.425961, -5.901731, p_shovel02x / p_shovel02x (script@mp@endflow@endcelebration@16v16_v5.yas) (mp005), 4cc922
-3309.118112, -2866.050336, -6.764778, p_bottlebeer01x / p_bottlebeer01x (script@mp@endflow@endcelebration@16v16_v5.yas) (mp005), 4cc922
-3308.465912, -2864.560691, -5.973355, None / camera_losers (script@mp@endflow@endcelebration@16v16_v5.yas) (mp005), null
-3308.465912, -2864.560691, -5.973355, None / camera_winners (script@mp@endflow@endcelebration@16v16_v5.yas) (mp005), null
-3309.592910, -2866.165900, -6.989416, mp_male / mp_male^19 (script@mp@endflow@endcelebration@16v16_v5.yas) (mp005), 4cc922
-3310.649965, -2865.067894, -5.999474, mp_male / mp_male^10 (script@mp@endflow@endcelebration@16v16_v5.yas) (mp005), 4cc922
-3309.335165, -2861.790353, -5.854544, p_bottlebeer01x / p_bottlebeer01x^2 (script@mp@endflow@endcelebration@16v16_v5.yas) (mp005), 4cc922
-3309.210352, -2862.386088, -5.987336, p_bottlebeer01x / p_bottlebeer01x^1 (script@mp@endflow@endcelebration@16v16_v5.yas) (mp005), 4cc922
-3305.920850, -2866.100025, -7.421169, mp_male / mp_male^5 (script@mp@endflow@endcelebration@16v16_v5.yas) (mp005), 4cc922
-3311.359160, -2864.202837, -6.010312, mp_male / mp_male^24 (script@mp@endflow@endcelebration@16v16_v5.yas) (mp005), 4cc922
-3310.736677, -2865.456936, -5.885839, p_bottlebeer01x / p_bottlebeer01x^4 (script@mp@endflow@endcelebration@16v16_v5.yas) (mp005), 4cc922
-3306.462197, -2864.089522, -7.629101, mp_male / mp_male^4 (script@mp@endflow@endcelebration@16v16_v5.yas) (mp005), 4cc922
-3309.900936, -2865.771010, -5.810573, p_bottlebeer01x / p_bottlebeer01x^3 (script@mp@endflow@endcelebration@16v16_v5.yas) (mp005), 4cc922
-3309.725987, -2862.838124, -6.119826, p_shovel02x / p_shovel02x^2 (script@mp@endflow@endcelebration@16v16_v5.yas) (mp005), 4cc922
-3310.712094, -2863.446960, -5.977523, p_bottlebeer01x / p_bottlebeer01x^6 (script@mp@endflow@endcelebration@16v16_v5.yas) (mp005), 4cc922
-3307.423855, -2864.157260, -7.663804, mp_male / mp_male^2 (script@mp@endflow@endcelebration@16v16_v5.yas) (mp005), 4cc922
-3310.350476, -2862.726321, -6.031588, mp_male / mp_male^16 (script@mp@endflow@endcelebration@16v16_v5.yas) (mp005), 4cc922
-3311.427177, -2864.172542, -5.422630, p_bottlebeer01x / p_bottlebeer01x^5 (script@mp@endflow@endcelebration@16v16_v5.yas) (mp005), 4cc922
-3310.527917, -2864.226028, -5.767720, p_cigar02x / p_cigar02x (script@mp@endflow@endcelebration@16v16_v5.yas) (mp005), 4cc922
-3308.031460, -2861.738355, -5.991451, mp_male / mp_male^9 (script@mp@endflow@endcelebration@16v16_v5.yas) (mp005), 4cc922
-3308.692962, -2861.133909, -6.010312, mp_male / mp_male^23 (script@mp@endflow@endcelebration@16v16_v5.yas) (mp005), 4cc922
-3309.233836, -2862.066168, -6.056657, mp_male / mp_male^15 (script@mp@endflow@endcelebration@16v16_v5.yas) (mp005), 4cc922
-3308.662814, -2861.058244, -5.427817, p_bottlebeer01x / p_bottlebeer01x^8 (script@mp@endflow@endcelebration@16v16_v5.yas) (mp005), 4cc922
-3307.525806, -2866.312173, -7.637243, mp_male / mp_male^8 (script@mp@endflow@endcelebration@16v16_v5.yas) (mp005), 4cc922
-3309.814864, -2866.536555, -5.418517, p_bottlebeer01x / p_bottlebeer01x^7 (script@mp@endflow@endcelebration@16v16_v5.yas) (mp005), 4cc922
-3347.538898, -2824.001877, -6.595841, mp_g_m_y_uniexconfeds_01 / mp_male^12 (script@mp@endflow@endcelebration@16v16_wagon.yas) (mp005), 4cc922
-3341.708708, -2822.467977, -7.301835, mp_g_m_m_unicriminals_01 / mp_male^18 (script@mp@endflow@endcelebration@16v16_wagon.yas) (mp005), 4cc922
-3343.021216, -2827.442298, -6.180830, mp_g_m_m_uniduster_03 / mp_male^20 (script@mp@endflow@endcelebration@16v16_wagon.yas) (mp005), 4cc922
-3345.065031, -2824.639533, -6.169529, mp_jailbreak_recipient_males_01 / mp_male^7 (script@mp@endflow@endcelebration@16v16_wagon.yas) (mp005), 4cc922
-3344.101768, -2825.934792, -7.227239, cart06 / cart06 (script@mp@endflow@endcelebration@16v16_wagon.yas) (mp005), 4cc922
-3345.521357, -2825.443721, -6.532739, mp_g_m_m_bountyhunters_01 / mp_male^11 (script@mp@endflow@endcelebration@16v16_wagon.yas) (mp005), 4cc922
-3342.703448, -2822.540909, -7.377650, mp_g_m_m_unicriminals_02 / mp_male^17 (script@mp@endflow@endcelebration@16v16_wagon.yas) (mp005), 4cc922
-3341.949581, -2823.110785, -7.244135, mp_g_m_m_uniduster_02 / mp_male^14 (script@mp@endflow@endcelebration@16v16_wagon.yas) (mp005), 4cc922
-3345.448507, -2820.893552, -6.992649, None / camera (script@mp@endflow@endcelebration@16v16_wagon.yas) (mp005), null
-3344.980900, -2824.976146, -6.042665, mp_jailbreak_males_01 / mp_male^6 (script@mp@endflow@endcelebration@16v16_wagon.yas) (mp005), 4cc922
-3346.584863, -2824.914598, -7.266352, mp_g_m_m_unibanditos_01 / mp_male^1 (script@mp@endflow@endcelebration@16v16_wagon.yas) (mp005), 4cc922
-3343.761746, -2825.302994, -4.756986, mp_g_m_m_unigrays_01 / mp_male^21 (script@mp@endflow@endcelebration@16v16_wagon.yas) (mp005), 4cc922
-3343.239568, -2823.431986, -7.301835, mp_g_m_m_uniduster_01 / mp_male^19 (script@mp@endflow@endcelebration@16v16_wagon.yas) (mp005), 4cc922
-3346.631484, -2823.946362, -7.301835, mp_g_m_m_uniafricanamericangang_01 / mp_male^10 (script@mp@endflow@endcelebration@16v16_wagon.yas) (mp005), 4cc922
-3344.920948, -2825.068020, -6.068747, mp_g_m_o_uniexconfeds_01 / mp_male^5 (script@mp@endflow@endcelebration@16v16_wagon.yas) (mp005), 4cc922
-3345.806314, -2824.195201, -7.301835, mp_g_m_m_unimountainmen_01 / mp_male^4 (script@mp@endflow@endcelebration@16v16_wagon.yas) (mp005), 4cc922
-3347.734274, -2824.696340, -7.192615, mp_g_m_m_uniinbred_01 / mp_male^3 (script@mp@endflow@endcelebration@16v16_wagon.yas) (mp005), 4cc922
-3347.118191, -2824.814497, -7.257839, mp_g_m_m_uniduster_02 / mp_male^2 (script@mp@endflow@endcelebration@16v16_wagon.yas) (mp005), 4cc922
-3342.638546, -2824.083830, -7.244684, mp_g_m_m_unibrontegoons_01 / mp_male^16 (script@mp@endflow@endcelebration@16v16_wagon.yas) (mp005), 4cc922
-3344.671584, -2825.513200, -6.029232, mp_g_m_m_uniinbred_01 / mp_male^9 (script@mp@endflow@endcelebration@16v16_wagon.yas) (mp005), 4cc922
-3344.615437, -2822.683714, -7.244052, mp_g_m_m_unigrays_01 / mp_male^15 (script@mp@endflow@endcelebration@16v16_wagon.yas) (mp005), 4cc922
-3344.392234, -2824.751521, -6.012311, mp_jailbreak_males_01 / mp_male^8 (script@mp@endflow@endcelebration@16v16_wagon.yas) (mp005), 4cc922
-3346.107883, -2824.923121, -7.257839, mp_male / mp_male (script@mp@endflow@endcelebration@16v16_wagon.yas) (mp005), 4cc922
-579.415193, -3623.822510, 80.454419, mp004_s_mp_coffin01x / coffin_04 (script@mp@endflow@endcelebration@1v7.yas) (mp005), 4cc922
-579.326646, -3624.696417, 80.716485, mp_female / dead_02f (script@mp@endflow@endcelebration@1v7.yas) (mp005), 4cc922
-577.750806, -3626.163597, 80.703170, mp_female / dead_03f (script@mp@endflow@endcelebration@1v7.yas) (mp005), 4cc922
-579.854138, -3626.488665, 80.155425, mp004_s_mp_coffin01x / coffin_07 (script@mp@endflow@endcelebration@1v7.yas) (mp005), 4cc922
-587.166921, -3634.307764, 81.973334, None / camera (script@mp@endflow@endcelebration@1v7.yas) (mp005), null
-580.797755, -3624.468137, 80.272498, mp_male / dead_06 (script@mp@endflow@endcelebration@1v7.yas) (mp005), 4cc922
-579.326646, -3624.696417, 80.716485, mp_male / dead_02 (script@mp@endflow@endcelebration@1v7.yas) (mp005), 4cc922
-577.750806, -3626.163597, 80.703170, mp_male / dead_03 (script@mp@endflow@endcelebration@1v7.yas) (mp005), 4cc922
-580.797755, -3624.468137, 80.272498, mp_female / dead_06f (script@mp@endflow@endcelebration@1v7.yas) (mp005), 4cc922
-578.001325, -3625.610806, 80.111514, mp001_p_mp_crate06x / crate_02 (script@mp@endflow@endcelebration@1v7.yas) (mp005), 4cc922
-587.166921, -3634.307764, 81.973334, None / camera_losers (script@mp@endflow@endcelebration@1v7.yas) (mp005), null
-579.937915, -3626.350974, 80.315063, mp_female / dead_07f (script@mp@endflow@endcelebration@1v7.yas) (mp005), 4cc922
-579.937915, -3626.350974, 80.315063, mp_male / dead_07 (script@mp@endflow@endcelebration@1v7.yas) (mp005), 4cc922
-578.554138, -3625.732304, 80.749807, mp_male / dead_01 (script@mp@endflow@endcelebration@1v7.yas) (mp005), 4cc922
-578.035046, -3627.680315, 80.255416, mp_female / dead_05f (script@mp@endflow@endcelebration@1v7.yas) (mp005), 4cc922
-578.572374, -3625.769690, 80.502807, mp004_s_mp_coffindecor01x / coffin_01 (script@mp@endflow@endcelebration@1v7.yas) (mp005), 4cc922
-578.221849, -3624.652058, 81.109571, mp_female / win_01f (script@mp@endflow@endcelebration@1v7.yas) (mp005), 4cc922
-578.554138, -3625.732304, 80.749807, mp_female / dead_01f (script@mp@endflow@endcelebration@1v7.yas) (mp005), 4cc922
-577.775017, -3626.209887, 80.507958, mp004_s_mp_coffin01x / coffin_03 (script@mp@endflow@endcelebration@1v7.yas) (mp005), 4cc922
-578.191799, -3627.608262, 80.103125, mp004_s_mp_coffin01x / coffin_05 (script@mp@endflow@endcelebration@1v7.yas) (mp005), 4cc922
-579.392086, -3623.821597, 80.758475, mp_female / dead_04f (script@mp@endflow@endcelebration@1v7.yas) (mp005), 4cc922
-579.392086, -3623.821597, 80.758475, mp_male / dead_04 (script@mp@endflow@endcelebration@1v7.yas) (mp005), 4cc922
-578.035046, -3627.680315, 80.255416, mp_male / dead_05 (script@mp@endflow@endcelebration@1v7.yas) (mp005), 4cc922
-579.400940, -3624.748418, 80.455227, mp004_s_mp_coffin01x / coffin_02 (script@mp@endflow@endcelebration@1v7.yas) (mp005), 4cc922
-578.862747, -3624.249789, 80.109572, mp001_p_mp_crate06x / crate_01 (script@mp@endflow@endcelebration@1v7.yas) (mp005), 4cc922
-580.777521, -3624.667187, 80.093577, mp004_s_mp_coffin01x / coffin_06 (script@mp@endflow@endcelebration@1v7.yas) (mp005), 4cc922
-578.221849, -3624.652058, 81.109571, mp_male / win_01 (script@mp@endflow@endcelebration@1v7.yas) (mp005), 4cc922
-579.585032, -3625.876236, 81.514442, None / camera (script@mp@endflow@endcelebration@1v7.yas) (mp005), null
-579.007317, -3626.488489, 82.110017, None / camera_losers (script@mp@endflow@endcelebration@1v7.yas) (mp005), null
-579.883828, -3624.833937, 80.399449, mp004_s_mp_coffin01x / coffin_04 (script@mp@endflow@endcelebration@4v4_v1.yas) (mp005), 4cc922
-579.308560, -3625.310871, 80.666451, mp_female / dead_02f (script@mp@endflow@endcelebration@4v4_v1.yas) (mp005), 4cc922
-578.687269, -3623.553221, 81.118535, mp_female / win_04f (script@mp@endflow@endcelebration@4v4_v1.yas) (mp005), 4cc922
-576.724341, -3625.627183, 80.895707, w_repeater_carbine01 / rifle_03 (script@mp@endflow@endcelebration@4v4_v1.yas) (mp005), 4cc922
-578.555177, -3626.612675, 80.638781, mp_female / dead_03f (script@mp@endflow@endcelebration@4v4_v1.yas) (mp005), 4cc922
-579.603280, -3625.664416, 81.597911, None / camera (script@mp@endflow@endcelebration@4v4_v1.yas) (mp005), null
-579.308560, -3625.310871, 80.666451, mp_male / dead_02 (script@mp@endflow@endcelebration@4v4_v1.yas) (mp005), 4cc922
-578.687269, -3623.553221, 81.118535, mp_male / win_04 (script@mp@endflow@endcelebration@4v4_v1.yas) (mp005), 4cc922
-578.555177, -3626.612675, 80.638781, mp_male / dead_03 (script@mp@endflow@endcelebration@4v4_v1.yas) (mp005), 4cc922
-577.030081, -3625.824417, 81.118535, mp_male / win_03 (script@mp@endflow@endcelebration@4v4_v1.yas) (mp005), 4cc922
-577.510386, -3624.582750, 81.118535, mp_male / win_01 (script@mp@endflow@endcelebration@4v4_v1.yas) (mp005), 4cc922
-579.258358, -3624.479323, 80.099401, mp001_p_mp_cratetnt03x / crate_02 (script@mp@endflow@endcelebration@4v4_v1.yas) (mp005), 4cc922
-578.445936, -3624.702633, 81.118535, mp_male / win_02 (script@mp@endflow@endcelebration@4v4_v1.yas) (mp005), 4cc922
-579.538861, -3626.309488, 81.891434, None / camera_loser (script@mp@endflow@endcelebration@4v4_v1.yas) (mp005), null
-578.880168, -3625.919087, 80.661232, mp_male / dead_01 (script@mp@endflow@endcelebration@4v4_v1.yas) (mp005), 4cc922
-578.986420, -3625.978498, 80.410170, mp004_s_mp_coffindecor01x / coffin_01 (script@mp@endflow@endcelebration@4v4_v1.yas) (mp005), 4cc922
-577.510386, -3624.582750, 81.118535, mp_female / win_01f (script@mp@endflow@endcelebration@4v4_v1.yas) (mp005), 4cc922
-578.445936, -3624.702633, 81.118535, mp_female / win_02f (script@mp@endflow@endcelebration@4v4_v1.yas) (mp005), 4cc922
-578.880168, -3625.919087, 80.661232, mp_female / dead_01f (script@mp@endflow@endcelebration@4v4_v1.yas) (mp005), 4cc922
-578.665671, -3626.639929, 80.418583, mp004_s_mp_coffin01x / coffin_03 (script@mp@endflow@endcelebration@4v4_v1.yas) (mp005), 4cc922
-579.804971, -3624.764925, 80.611560, mp_female / dead_04f (script@mp@endflow@endcelebration@4v4_v1.yas) (mp005), 4cc922
-579.804971, -3624.764925, 80.611560, mp_male / dead_04 (script@mp@endflow@endcelebration@4v4_v1.yas) (mp005), 4cc922
-579.395596, -3625.371870, 80.406108, mp004_s_mp_coffin01x / coffin_02 (script@mp@endflow@endcelebration@4v4_v1.yas) (mp005), 4cc922
-577.030081, -3625.824417, 81.118535, mp_female / win_03f (script@mp@endflow@endcelebration@4v4_v1.yas) (mp005), 4cc922
-578.106087, -3626.216779, 80.118535, mp001_p_mp_cratetnt03x / crate_01 (script@mp@endflow@endcelebration@4v4_v1.yas) (mp005), 4cc922
-579.883828, -3624.833937, 80.399449, mp004_s_mp_coffin01x / coffin_04 (script@mp@endflow@endcelebration@4v4_v2.yas) (mp005), 4cc922
-579.308560, -3625.310871, 80.666451, mp_female / dead_02f (script@mp@endflow@endcelebration@4v4_v2.yas) (mp005), 4cc922
-578.352865, -3623.138118, 81.118535, mp_female / win_04f (script@mp@endflow@endcelebration@4v4_v2.yas) (mp005), 4cc922
-578.555177, -3626.612675, 80.638781, mp_female / dead_03f (script@mp@endflow@endcelebration@4v4_v2.yas) (mp005), 4cc922
-579.099146, -3626.034833, 81.485010, None / camera (script@mp@endflow@endcelebration@4v4_v2.yas) (mp005), null
-579.308560, -3625.310871, 80.666451, mp_male / dead_02 (script@mp@endflow@endcelebration@4v4_v2.yas) (mp005), 4cc922
-578.352865, -3623.138118, 81.118535, mp_male / win_04 (script@mp@endflow@endcelebration@4v4_v2.yas) (mp005), 4cc922
-578.555177, -3626.612675, 80.638781, mp_male / dead_03 (script@mp@endflow@endcelebration@4v4_v2.yas) (mp005), 4cc922
-577.525013, -3624.074981, 80.891057, w_repeater_carbine01 / rifle_01 (script@mp@endflow@endcelebration@4v4_v2.yas) (mp005), 4cc922
-577.038448, -3626.158449, 81.118535, mp_male / win_03 (script@mp@endflow@endcelebration@4v4_v2.yas) (mp005), 4cc922
-577.859492, -3625.228077, 81.118535, mp_male / win_01 (script@mp@endflow@endcelebration@4v4_v2.yas) (mp005), 4cc922
-579.258358, -3624.479323, 80.099401, mp001_p_mp_cratetnt03x / crate_02 (script@mp@endflow@endcelebration@4v4_v2.yas) (mp005), 4cc922
-579.577820, -3626.337659, 81.814350, None / camera_losers (script@mp@endflow@endcelebration@4v4_v2.yas) (mp005), null
-577.972034, -3624.538896, 81.118535, mp_male / win_02 (script@mp@endflow@endcelebration@4v4_v2.yas) (mp005), 4cc922
-578.880168, -3625.919087, 80.661232, mp_male / dead_01 (script@mp@endflow@endcelebration@4v4_v2.yas) (mp005), 4cc922
-578.986420, -3625.978498, 80.410170, mp004_s_mp_coffindecor01x / coffin_01 (script@mp@endflow@endcelebration@4v4_v2.yas) (mp005), 4cc922
-577.859492, -3625.228077, 81.118535, mp_female / win_01f (script@mp@endflow@endcelebration@4v4_v2.yas) (mp005), 4cc922
-577.972034, -3624.538896, 81.118535, mp_female / win_02f (script@mp@endflow@endcelebration@4v4_v2.yas) (mp005), 4cc922
-578.880168, -3625.919087, 80.661232, mp_female / dead_01f (script@mp@endflow@endcelebration@4v4_v2.yas) (mp005), 4cc922
-578.665671, -3626.639929, 80.418583, mp004_s_mp_coffin01x / coffin_03 (script@mp@endflow@endcelebration@4v4_v2.yas) (mp005), 4cc922
-579.804971, -3624.764925, 80.611560, mp_female / dead_04f (script@mp@endflow@endcelebration@4v4_v2.yas) (mp005), 4cc922
-579.804971, -3624.764925, 80.611560, mp_male / dead_04 (script@mp@endflow@endcelebration@4v4_v2.yas) (mp005), 4cc922
-579.395596, -3625.371870, 80.406108, mp004_s_mp_coffin01x / coffin_02 (script@mp@endflow@endcelebration@4v4_v2.yas) (mp005), 4cc922
-577.038448, -3626.158449, 81.118535, mp_female / win_03f (script@mp@endflow@endcelebration@4v4_v2.yas) (mp005), 4cc922
-578.106087, -3626.216779, 80.118535, mp001_p_mp_cratetnt03x / crate_01 (script@mp@endflow@endcelebration@4v4_v2.yas) (mp005), 4cc922
-580.004301, -3625.043638, 80.095958, mp004_s_mp_coffin01x / coffin_04 (script@mp@endflow@endcelebration@4v4_v3.yas) (mp005), 4cc922
-579.351199, -3625.585582, 80.341686, mp_female / dead_02f (script@mp@endflow@endcelebration@4v4_v3.yas) (mp005), 4cc922
-579.585773, -3620.530208, 81.104805, mp_female / win_04f (script@mp@endflow@endcelebration@4v4_v3.yas) (mp005), 4cc922
-578.436976, -3626.887189, 80.289827, mp_female / dead_03f (script@mp@endflow@endcelebration@4v4_v3.yas) (mp005), 4cc922
-578.853614, -3625.994484, 81.515061, None / camera (script@mp@endflow@endcelebration@4v4_v3.yas) (mp005), null
