x, y, z, debugModel / entityId (filename.yas), useSceneOrigin
1320.953473, -1294.017602, 77.004765, a_m_m_rhdtownfolk_01 / a_m_m_rhdtownfolk_01 (script@rcm@sad1@leadin@rsc3@left.yas), 4cc922
1320.953473, -1294.017602, 77.004765, a_m_m_rhdtownfolk_01 / a_m_m_rhdtownfolk_01 (script@rcm@sad1@leadin@rsc3@left_back.yas), 4cc922
1320.953473, -1294.017602, 77.004765, a_m_m_rhdtownfolk_01 / a_m_m_rhdtownfolk_01 (script@rcm@sad1@leadin@rsc3@right.yas), 4cc922
1320.953473, -1294.017602, 77.004765, a_m_m_rhdtownfolk_01 / a_m_m_rhdtownfolk_01 (script@rcm@sad1@leadin@rsc3@right_back.yas), 4cc922
1320.953473, -1294.017602, 77.008765, a_m_m_rhdtownfolk_01 / a_m_m_rhdtownfolk_01 (script@rcm@sad1@ig@rsc3_ig_8_loading_wagon@rsc3_ig_8_loading_wagon.yas), 4cc922
1320.955035, -1291.932409, 76.286316, cs_joebutler / ig_joebutler (0x7955ECEA.yas), 4cc922
1320.956045, -1293.313735, 76.001447, p_sack04x / p_sack04x (script@rcm@sad1@ig@rsc3_ig_8_loading_wagon@rsc3_ig_8_loading_wagon.yas), 4cc922
1320.956071, -1293.313645, 76.001447, p_sack04x / p_sack04x (script@rcm@sad1@ig@rsc3_ig_8_loading_wagon@rsc3_ig_8_loading_wagon.yas), 4cc922
1321.073173, -1291.381634, 76.287185, cs_joebutler / ig_joebutler (0xD2AFECEE.yas), 4cc922
1321.073173, -1291.381634, 76.287185, cs_joebutler / joe_butler (script@specialped@pdjeb_joe_butler@ig@ig_1@ig_1.yas), 4cc922
1321.079853, -1293.357192, 75.999780, p_sack04x / p_sack04x (script@rcm@sad1@leadin@rsc3@front.yas), 4cc922
1321.079853, -1293.357192, 75.999780, p_sack04x / p_sack04x (script@rcm@sad1@leadin@rsc3@left.yas), 4cc922
1321.079853, -1293.357192, 75.999780, p_sack04x / p_sack04x (script@rcm@sad1@leadin@rsc3@left_back.yas), 4cc922
1321.079853, -1293.357192, 75.999780, p_sack04x / p_sack04x (script@rcm@sad1@leadin@rsc3@right.yas), 4cc922
1321.079853, -1293.357192, 75.999780, p_sack04x / p_sack04x (script@rcm@sad1@leadin@rsc3@right_back.yas), 4cc922
1321.093274, -1293.310423, 76.017828, p_sack04x / p_sack04x (script@rcm@sad1@leadin@rsc3@base.yas), 4cc922
1321.093274, -1293.310423, 76.017828, p_sack04x / p_sack04x (script@rcm@sad1@leadin@rsc3@leadin_new.yas), 4cc922
1321.147003, -1291.282443, 76.284998, cs_joebutler / ig_joebutler (0xD2AFECEE.yas), 4cc922
1321.147003, -1291.282443, 76.284998, cs_joebutler / joe_butler (script@specialped@pdjeb_joe_butler@ig@ig_1@ig_1.yas), 4cc922
1321.171736, -2282.077081, 50.607377, u_m_o_cajhomestead_01 / algie (script@proc@loansharking@catfish@interioralgie.yas), 4cc922
1321.179354, -2285.557314, 50.327663, p_bottlejd01x / entbottledrink (script@proc@homerobberies@catfish@slapkid.yas), 4cc922
1321.179354, -2285.557315, 50.327663, p_bottlejd01x / entbottledrink (script@proc@homerobberies@catfish@slapkid.yas), 4cc922
1321.189722, -2285.843682, 50.519518, u_m_o_cajhomestead_01 / pedfather (script@proc@homerobberies@catfish@slapkid.yas), 4cc922
1321.217059, -1293.659577, 76.029388, p_crate03x / p_crate03x (script@rcm@sad1@leadin@rsc3@leadin_new.yas), 4cc922
1321.217059, -1293.659577, 76.033388, p_crate03x / p_crate03x (script@rcm@sad1@ig@rsc3_ig_8_loading_wagon@rsc3_ig_8_loading_wagon.yas), 4cc922
1321.217650, -1293.660457, 76.029742, p_crate03x / p_crate03x (script@rcm@sad1@leadin@rsc3@leadin_new.yas), 4cc922
1321.217650, -1293.660457, 76.033742, p_crate03x / p_crate03x (script@rcm@sad1@ig@rsc3_ig_8_loading_wagon@rsc3_ig_8_loading_wagon.yas), 4cc922
1321.235600, -1294.657500, 77.022583, a_m_m_rhdtownfolk_01 / a_m_m_rhdtownfolk_01^2 (script@rcm@bnp1@ig@s2@ig3_heckler_genst_undert@ig3_heckler_genst_undert_male_a.yas), 4cc922
1321.242846, -2285.722150, 50.453163, p_bottlejd01x / entbottledrink (script@proc@homerobberies@catfish@slapkid.yas), 4cc922
1321.246749, -2285.711416, 50.421800, p_bottlejd01x / entbottledrink (script@proc@homerobberies@catfish@slapkidpostdad.yas), 4cc922
1321.263367, -1291.568933, 75.288087, p_crutchjoe01x / p_crutchjoe01x (0x7955ECEA.yas), 4cc922
1321.263392, -1291.569444, 75.288782, p_crutchjoe01x / p_crutchjoe01x (0x7955ECEA.yas), 4cc922
1321.263565, -1291.569375, 75.297138, p_crutchjoe01x / crutch (script@specialped@pdjeb_joe_butler@ig@ig_1@ig_1.yas), 4cc922
1321.443775, -2286.791153, 49.593513, p_cs_book03x / entbook (script@proc@homerobberies@catfish@slapkid.yas), 4cc922
1321.443806, -2286.791050, 49.582450, p_cs_book03x / entbook (script@proc@homerobberies@catfish@slapkid.yas), 4cc922
1321.448821, -2282.071840, 50.496725, u_m_o_cajhomestead_01 / algie (0x35A3F88D.yas), 4cc922
1321.448821, -2282.071840, 50.496725, u_m_o_cajhomestead_01 / algie (script@proc@loansharking@catfish@enterhouse.yas), 4cc922
1321.480031, -6822.200687, 42.968922, breach_cannon / breach_cannon (cutscene@gua3_ext.yas), 4cc922
1321.662576, -2281.873261, 50.356887, p_bottle008x / bottlealgie (script@proc@loansharking@catfish@enterhouse.yas), 4cc922
1321.662576, -2281.873261, 50.356888, p_bottle008x / bottlealgie (0x35A3F88D.yas), 4cc922
1321.682500, -1308.774500, 76.801315, None / camera (script@load_screens@loc@p12a.yas), null
1321.730127, -1304.497284, 75.610497, a_c_vulture_01 / vulture4 (script@timelapse@gry3_timelapse.yas), 4cc922
1321.868433, -1303.791962, 76.323807, g_m_m_unigrays_02 / gray5 (script@timelapse@gry3_timelapse.yas), 4cc922
1322.091455, -1303.878144, 75.758125, a_c_vulture_01 / vulture3 (script@timelapse@gry3_timelapse.yas), 4cc922
1322.104692, -2280.358521, 50.535872, player_zero / pedplayer (script@proc@homerobberies@catfish@playerenter.yas), 4cc922
1322.105957, -2285.898435, 50.562504, u_m_y_cajhomestead_01 / pedson (script@proc@homerobberies@catfish@slapkid.yas), 4cc922
1322.144768, -1318.725442, 75.488203, cs_rhodeskidnapvictim / pedcaptive (script@proc@shoprobberies@rhodesgun@pleadforhelp.yas), 4cc922
1322.154886, -1318.720331, 75.488203, cs_rhodeskidnapvictim / pedcaptive (script@proc@shoprobberies@rhodesgun@pleadforhelp.yas), 4cc922
1322.169511, -1318.765382, 75.466101, cs_rhodeskidnapvictim / pedcaptive (script@proc@shoprobberies@rhodesgun@pleadforhelp.yas), 4cc922
1322.202333, -2286.041519, 50.529518, u_m_y_cajhomestead_01 / pedson (script@proc@homerobberies@catfish@slapkid.yas), 4cc922
1322.371708, -2287.225874, 50.207149, p_cs_book03x / entbook (script@proc@homerobberies@catfish@slapkid.yas), 4cc922
1322.410200, -1294.404600, 77.021238, a_m_m_rhdtownfolk_01 / a_m_m_rhdtownfolk_01^2 (script@rcm@bnp1@ig@s2@ig3_heckler_genst_undert@ig3_heckler_genst_undert_male_b.yas), 4cc922
1322.443863, -1303.347262, 75.598557, a_c_vulture_01 / vulture6 (script@timelapse@gry3_timelapse.yas), 4cc922
1322.450603, -1323.058233, 77.884668, u_m_m_rhdgunsmith_01 / pedgunsmith (script@proc@shoprobberies@rhodesgun@holdup.yas), 4cc922
1322.470350, -1318.432980, 74.942741, cs_rhodeskidnapvictim / pedcaptive (script@proc@shoprobberies@rhodesgun@basement_captive.yas), 4cc922
1322.488633, -2287.436352, 50.541230, u_m_y_cajhomestead_01 / pedson (script@proc@homerobberies@catfish@slapkid.yas), 4cc922
1322.510910, -1295.989610, 75.993943, a_m_m_rhdtownfolk_01 / a_m_m_rhdtownfolk_01^2 (script@rcm@bnp1@ig@s2@ig3_heckler_genst_undert@ig3_heckler_genst_undert_male_c.yas), 4cc922
1322.660100, -1294.023500, 77.012633, a_m_m_rhdtownfolk_01 / a_m_m_rhdtownfolk_01^2 (script@rcm@bnp1@ig@s2@ig3_heckler_genst_undert@ig3_heckler_genst_undert_male_b.yas), 4cc922
1322.741351, -1294.079769, 76.997217, a_m_m_rhdupperclass_01 / a_m_m_rhdupperclass^3 (script@story@brt1@ig@ig12_almost_run_over@ig12_almost_run_over_03.yas), 4cc922
1323.005940, -1318.695170, 77.899428, cs_micahbell / micahbell (script@story@gry3@ig@ig_micah_to_sheriff@ig_micah_to_sheriff.yas), 4cc922
1323.005943, -1318.695173, 77.899428, cs_micahbell / micahbell (script@story@gry3@ig@ig_micah_to_sheriff@ig_micah_gunstore_exit.yas), 4cc922
1323.017180, -1323.267222, 77.896545, u_m_m_rhdgunsmith_01 / pedgunsmith (script@proc@shoprobberies@rhodesgun@holdup.yas), 4cc922
1323.017180, -1323.267222, 77.897301, u_m_m_rhdgunsmith_01 / pedgunsmith (script@proc@shoprobberies@rhodesgun@holdup.yas), 4cc922
1323.051950, -1297.986050, 76.308481, a_m_m_rhdtownfolk_01 / a_m_m_rhdtownfolk_01^2 (script@rcm@bnp1@ig@s2@ig3_heckler_genst_undert@ig3_heckler_genst_undert_male_c.yas), 4cc922
1323.056376, -1318.824018, 74.619116, cs_rhodeskidnapvictim / pedcaptive (script@proc@shoprobberies@rhodesgun@pleadforhelp.yas), 4cc922
1323.188869, -1319.556654, 74.942741, cs_rhodeskidnapvictim / pedcaptive (script@proc@shoprobberies@rhodesgun@victimaloneaskfree.yas), 4cc922
1323.188869, -1319.556654, 74.942742, cs_rhodeskidnapvictim / pedcaptive (script@proc@shoprobberies@rhodesgun@victimaloneaskfree.yas), 4cc922
1323.188870, -1319.556650, 74.942741, cs_rhodeskidnapvictim / pedcaptive (script@proc@shoprobberies@rhodesgun@basement_captive.yas), 4cc922
1323.188870, -1319.556650, 74.942742, cs_rhodeskidnapvictim / pedcaptive (script@proc@shoprobberies@rhodesgun@basement_captive.yas), 4cc922
1323.223640, -6812.013485, 40.749739, w_stick_dynamite01 / w_stick_dynamite01^3 (cutscene@gua3_int.yas), 4cc922
1323.247370, -6812.082770, 39.390403, w_stick_dynamite01 / w_stick_dynamite01^2 (cutscene@gua3_int.yas), 4cc922
1323.251150, -6811.898277, 38.377423, w_stick_dynamite01 / w_stick_dynamite01^1 (cutscene@gua3_int.yas), 4cc922
1323.277270, -1319.044560, 74.942741, cs_rhodeskidnapvictim / pedcaptive (script@proc@shoprobberies@rhodesgun@basement_captive.yas), 4cc922
1323.278080, -6811.889100, 38.358754, w_stick_dynamite01 / w_stick_dynamite01^4 (cutscene@gua3_int.yas), 4cc922
1323.294324, -2279.360279, 51.265918, None / frontcam (script@proc@homerobberies@catfish@playerenter.yas), null
1323.372605, -2282.281463, 50.617305, u_m_o_cajhomestead_01 / algie (script@proc@loansharking@catfish@interioralgie.yas), 4cc922
1323.374150, -6801.706306, 44.407058, s_mp_moneybag02x / s_mp_moneybag02x (cutscene@gua3_int.yas), 4cc922
1323.375950, -6801.854095, 44.002547, cs_micahbell / micahbell (cutscene@gua3_int.yas), 4cc922
1323.474700, -6812.108640, 41.193460, w_stick_dynamite01 / w_stick_dynamite01 (cutscene@gua3_int.yas), 4cc922
1323.495580, -6812.116314, 41.217649, w_stick_dynamite01 / w_stick_dynamite01^5 (cutscene@gua3_int.yas), 4cc922
1323.506900, -1315.559700, 77.940000, a_f_m_rhdtownfolk_01 / a_f_m_rhdtownfolk_01 (script@rcm@bnp1@ig@s2@ig3_heckler_gunsmi_hotel@ig3_heckler_gunsmi_hotel_female_a.yas), 4cc922
1323.547920, -1323.119510, 74.942741, u_m_m_rhdgunsmith_01 / pedgunsmith (script@proc@shoprobberies@rhodesgun@basement_captor.yas), 4cc922
1323.898050, -1323.048010, 74.942741, u_m_m_rhdgunsmith_01 / pedgunsmith (script@proc@shoprobberies@rhodesgun@basement_captor.yas), 4cc922
1323.898050, -1323.048010, 74.942742, u_m_m_rhdgunsmith_01 / pedgunsmith (script@proc@shoprobberies@rhodesgun@basement_captor.yas), 4cc922
1323.898089, -2280.868767, 49.812119, p_bottlejd01x / objwhiskey (script@proc@homerobberies@catfish@porch.yas), 4cc922
1323.898093, -2280.868765, 49.812112, p_bottlejd01x / objwhiskey (script@proc@homerobberies@catfish@porch.yas), 4cc922
1323.906240, -1322.847750, 74.942741, u_m_m_rhdgunsmith_01 / pedgunsmith (script@proc@shoprobberies@rhodesgun@basement_captor.yas), 4cc922
1323.954777, -2280.843367, 49.671305, p_bottlejd01x / objwhiskey (script@proc@homerobberies@catfish@porch.yas), 4cc922
1323.964075, -2280.719433, 49.557948, p_bottlejd01x / objwhiskey (script@proc@homerobberies@catfish@porch.yas), 4cc922
1324.042193, -1314.949847, 77.959976, a_m_m_bivworker_01 / friend (script@beat@town@showoff@rhodes.yas), 4cc922
1324.170020, -1322.849990, 74.942741, u_m_m_rhdgunsmith_01 / pedgunsmith (script@proc@shoprobberies@rhodesgun@basement_captor.yas), 4cc922
1324.170020, -1322.849990, 74.942742, u_m_m_rhdgunsmith_01 / pedgunsmith (script@proc@shoprobberies@rhodesgun@basement_captor.yas), 4cc922
1324.175405, -1315.440815, 77.959976, a_m_m_bivworker_01 / friend (script@beat@town@showoff@rhodes.yas), 4cc922
1324.208840, -1322.875230, 74.942741, u_m_m_rhdgunsmith_01 / pedgunsmith (script@proc@shoprobberies@rhodesgun@basement_captor.yas), 4cc922
1324.282240, -1322.771400, 74.942741, u_m_m_rhdgunsmith_01 / pedgunsmith (script@proc@shoprobberies@rhodesgun@basement_captor.yas), 4cc922
1324.354687, -2280.767737, 50.544586, u_m_o_cajhomestead_01 / pedfather (script@proc@homerobberies@catfish@porch.yas), 4cc922
1324.384975, -2280.753484, 49.550155, p_chairrocking02x / objchair (script@proc@homerobberies@catfish@porch.yas), 4cc922
1324.406934, -2280.739422, 50.588379, u_m_o_cajhomestead_01 / pedfather (script@proc@homerobberies@catfish@porch.yas), 4cc922
1324.437222, -2280.724682, 49.574577, p_chairrocking02x / objchair (script@proc@homerobberies@catfish@porch.yas), 4cc922
1324.471451, -1315.455793, 77.959976, a_m_m_bivworker_01 / friend (script@beat@town@showoff@rhodes.yas), 4cc922
1324.471461, -1315.455876, 77.959976, a_m_m_bivworker_01 / friend (script@beat@town@showoff@rhodes.yas), 4cc922
1324.475900, -1295.846000, 77.001161, a_f_m_rhdtownfolk_01 / a_f_m_rhdtownfolk_01 (script@rcm@bnp1@ig@s2@ig3_heckler_genst_undert@ig3_heckler_genst_undert_female_b.yas), 4cc922
1324.481150, -1324.970340, 74.942742, cs_rhodeskidnapvictim / pedcaptive (script@proc@shoprobberies@rhodesgun@basement_captive.yas), 4cc922
1324.481154, -1324.970337, 74.942742, cs_rhodeskidnapvictim / pedcaptive (script@proc@shoprobberies@rhodesgun@victimaloneaskfree.yas), 4cc922
1324.506911, -1324.075924, 77.893404, u_m_m_rhdgunsmith_01 / pedgunsmith (script@proc@shoprobberies@rhodesgun@holdup.yas), 4cc922
1324.565487, -2279.957403, 50.547186, u_m_o_cajhomestead_01 / pedfather (script@proc@homerobberies@catfish@porch.yas), 4cc922
1324.731553, -1316.962994, 77.969976, a_m_m_bivworker_01 / showoff (script@beat@town@showoff@rhodes.yas), 4cc922
1324.750126, -1324.231527, 77.897285, u_m_m_rhdgunsmith_01 / pedgunsmith (script@proc@shoprobberies@rhodesgun@holdup.yas), 4cc922
1324.750126, -1324.231527, 77.897301, u_m_m_rhdgunsmith_01 / pedgunsmith (script@proc@shoprobberies@rhodesgun@holdup.yas), 4cc922
1324.802478, -1317.037676, 77.959976, a_m_m_bivworker_01 / showoff (script@beat@town@showoff@rhodes.yas), 4cc922
1324.807087, -1315.098904, 77.850570, cs_genstorymale / ig_genstorymale^3 (script@story@gry3@ig@ig_1_meetbillmicah@base_townfolk.yas), 4cc922
1324.807087, -1315.098904, 77.850570, cs_genstorymale / ig_genstorymale^3 (script@story@gry3@ig@ig_1_meetbillmicah@ig_1_enemyidles.yas), 4cc922
1324.810090, -1315.094909, 77.846470, cs_genstorymale / ig_genstorymale^3 (script@story@gry3@ig@ig_1_meetbillmicah@walk_through_town.yas), 4cc922
1324.852195, -1316.823703, 77.959976, a_m_m_bivworker_01 / showoff (script@beat@town@showoff@rhodes.yas), 4cc922
1324.852218, -1316.823627, 77.959976, a_m_m_bivworker_01 / showoff (script@beat@town@showoff@rhodes.yas), 4cc922
1325.115137, -1308.328337, 76.448593, g_m_m_unigrays_02 / gray2 (script@timelapse@gry3_timelapse.yas), 4cc922
1325.194700, -1294.381000, 76.007338, p_doorrhogensto01x / p_doorrhogensto01x (script@rcm@bnp1@ig@s2@ig3_heckler_genst_undert@ig3_heckler_genst_undert_female_b.yas), 4cc922
1325.211230, -1323.642988, 76.896108, p_door33x / objroomdoor (script@proc@shoprobberies@rhodesgun@holdup.yas), 4cc922
1325.216035, -1294.347092, 75.994865, p_doorrhogensto01x / p_doorrhogensto01x (cutscene@fin2_ext_p19.yas), 4cc922
1325.216035, -1294.347092, 75.994865, p_doorrhogensto01x / p_doorrhogensto01x (cutscene@fin2_ext_p19_t03.yas), 4cc922
1325.429855, -6842.359776, 47.614165, None / exportcamera (cutscene@gua3_mcs5.yas), null
1325.487320, -1325.876950, 75.898966, u_m_m_rhdgunsmith_01 / pedgunsmith (script@proc@shoprobberies@rhodesgun@basement_captor.yas), 4cc922
1325.489100, -1296.449600, 76.994175, a_m_m_rhdtownfolk_01 / a_m_m_rhdtownfolk_01^2 (script@rcm@bnp1@ig@s2@ig3_heckler_genst_undert@ig3_heckler_genst_undert_male_d.yas), 4cc922
1325.497610, -1308.234814, 75.924291, a_c_vulture_01 / vulture5 (script@timelapse@gry3_timelapse.yas), 4cc922
1325.518913, -2260.748414, 49.525836, s_inv_pistolammo01x / object2 (scenario@mech@player_open_miscchest@exit_alt.yas), 4cc922
1325.524583, -2260.534680, 49.361637, s_lootablemiscchest / chest (scenario@mech@player_open_miscchest@exit_alt.yas), 4cc922
1325.626898, -2260.763374, 49.961532, s_inv_medicine01x / object1 (scenario@mech@player_open_miscchest@exit_alt.yas), 4cc922
1325.640000, -1295.610000, 76.460000, p_coin01x / coin (script@specialped@pdjeb_joe_butler@ig@ig_4@ig_4.yas), 4cc922
1325.651281, -2282.149148, 50.559003, u_m_o_cajhomestead_01 / algie (0x35A3F88D.yas), 4cc922
1325.651281, -2282.149148, 50.559003, u_m_o_cajhomestead_01 / algie (0xC4F99D7E.yas), 4cc922
1325.651281, -2282.149148, 50.559073, u_m_o_cajhomestead_01 / algie (0x35A3F88D.yas), 4cc922
1325.693800, -1297.052900, 76.994175, a_m_m_rhdtownfolk_01 / a_m_m_rhdtownfolk_01^2 (script@rcm@bnp1@ig@s2@ig3_heckler_genst_undert@ig3_heckler_genst_undert_male_d.yas), 4cc922
1325.702802, -2281.643208, 49.720532, p_cigarbox02x / cigarbox (script@proc@loansharking@catfish@interioralgie.yas), c92222
1325.734563, -1319.711529, 77.894078, cs_micahbell / micahbell (script@story@gry3@ig@ig_micah_gunstore_enter@ig_micah_gunstore_enter.yas), 4cc922
1325.757759, -2284.359658, 49.588772, p_chair02x / objchairfather (script@proc@homerobberies@catfish@dinner.yas), 4cc922
1325.794462, -2281.763111, 49.578710, p_cat_cabinet_l / p_cat_cabinet_l (script@proc@loansharking@catfish@interiorplayer.yas), 4cc922
1325.794464, -2281.763110, 49.579010, p_cat_cabinet_l / p_cat_cabinet_l (script@proc@loansharking@catfish@interioralgie.yas), 4cc922
1325.794824, -1302.959443, 75.639374, a_c_vulture_01 / vulture2 (script@timelapse@gry3_timelapse.yas), 4cc922
1325.795683, -2281.761158, 49.576780, p_cat_cabinet_r / p_cat_cabinet_r (script@proc@loansharking@catfish@interiorplayer.yas), 4cc922
1325.795685, -2281.761157, 49.577080, p_cat_cabinet_r / p_cat_cabinet_r (script@proc@loansharking@catfish@interioralgie.yas), 4cc922
1325.802756, -2284.433590, 50.591117, u_m_o_cajhomestead_01 / pedfather (script@proc@homerobberies@catfish@dinner.yas), 4cc922
1325.802756, -2284.433591, 50.591117, u_m_o_cajhomestead_01 / pedfather (script@proc@homerobberies@catfish@dinner.yas), 4cc922
1325.821794, -1320.393573, 77.959976, a_m_m_bivworker_01 / showoff (script@beat@town@showoff@rhodes.yas), 4cc922
1325.824482, -2282.915677, 50.609331, player_zero / player (script@proc@loansharking@catfish@interiorplayer.yas), 4cc922
1325.881254, -2285.166771, 50.386689, p_bottlejd01x / objwhiskey (script@proc@homerobberies@catfish@dinner.yas), 4cc922
1325.893081, -2281.568251, 50.080175, w_melee_knife02 / knife (script@proc@loansharking@catfish@interiorplayer.yas), 4cc922
1325.893084, -2281.568250, 50.080475, w_melee_knife02 / knife (script@proc@loansharking@catfish@interioralgie.yas), 4cc922
1325.915009, -1292.517799, 77.594342, None / exportcamera (cutscene@fin2_ext_p19_t03.yas), null
1325.915009, -1292.517838, 77.594342, None / exportcamera (cutscene@fin2_ext_p19.yas), null
1326.001343, -2281.451636, 50.574712, p_bottle008x / bottlealgie (0x35A3F88D.yas), 4cc922
1326.002188, -2281.451713, 50.574653, p_bottle008x / bottlealgie (0x35A3F88D.yas), 4cc922
1326.034961, -1326.387129, 76.926046, p_gunsmithtrapdoor01x / objtrapdoor (script@proc@shoprobberies@rhodesgun@holdup.yas), 4cc922
1326.043110, -2281.469899, 50.662833, p_bottlejd01x / algiebottle (script@proc@loansharking@catfish@interiorplayer.yas), 4cc922
1326.109645, -2284.187466, 50.609025, player_zero / player (script@proc@loansharking@catfish@interiorplayer.yas), 4cc922
1326.109670, -2284.187424, 50.609018, player_zero / player (script@proc@loansharking@catfish@interiorplayer.yas), 4cc922
1326.127324, -2284.775978, 50.349267, p_bottle01x / bottle02 (0x35A3F88D.yas), 4cc922
1326.127324, -2284.775978, 50.349267, p_bottle02x / bottle02 (script@proc@loansharking@catfish@soneating.yas), 4cc922
1326.158900, -1314.971200, 76.718561, a_m_m_rhdtownfolk_01 / a_m_m_rhdtownfolk_01^2 (script@rcm@bnp1@ig@s2@ig3_heckler_gunsmi_hotel@ig3_heckler_gunsmi_hotel_male_b.yas), 4cc922
1326.158900, -1314.971200, 76.728286, a_m_m_rhdtownfolk_01 / a_m_m_rhdtownfolk_01^2 (script@rcm@bnp1@ig@s2@ig3_heckler_gunsmi_hotel@ig3_heckler_gunsmi_hotel_male_b.yas), 4cc922
1326.158900, -1314.971200, 76.990520, a_m_m_rhdtownfolk_01 / a_m_m_rhdtownfolk_01^2 (script@rcm@bnp1@ig@s2@ig3_heckler_gunsmi_hotel@ig3_heckler_gunsmi_hotel_male_b.yas), 4cc922
1326.229908, -2285.087984, 50.342494, p_bottlebeer01x / bottle03 (0x35A3F88D.yas), 4cc922
1326.229908, -2285.087984, 50.342494, p_bottlebeer01x / bottle03 (script@proc@loansharking@catfish@soneating.yas), 4cc922
1326.229909, -2285.087983, 50.342485, p_bottlebeer01x / bottle03 (0x35A3F88D.yas), 4cc922
1326.303200, -2260.441200, 50.361637, player_zero / player (scenario@mech@player_open_miscchest@exit_alt.yas), 4cc922
1326.307030, -1302.968842, 76.348198, g_m_m_unigrays_02 / gray4 (script@timelapse@gry3_timelapse.yas), 4cc922
1326.308155, -2284.636929, 50.405666, p_mugcoffee01x / mug (script@proc@loansharking@catfish@interiorson.yas), 4cc922
1326.362762, -2284.687508, 50.380167, p_mugcoffee01x / mug (script@proc@loansharking@catfish@interiorplayer.yas), 4cc922
1326.368171, -2284.606059, 50.367913, p_bottle01x / bottle01 (0x35A3F88D.yas), 4cc922
1326.368171, -2284.606059, 50.367913, p_bottle01x / bottle01 (script@proc@loansharking@catfish@soneating.yas), 4cc922
1326.395641, -2282.498733, 50.532947, u_m_o_cajhomestead_01 / algie (script@proc@loansharking@catfish@interioralgie.yas), 4cc922
1326.398376, -1319.168824, 76.883883, p_doorrhogunsmith01x / p_doorrhogunsmith01x (script@story@gry3@ig@ig_micah_gunstore_enter@ig_micah_gunstore_enter.yas), 4cc922
1326.400947, -2282.139095, 50.617047, u_m_o_cajhomestead_01 / algie (script@proc@loansharking@catfish@interiorplayer.yas), 4cc922
1326.400950, -2282.139094, 50.617347, u_m_o_cajhomestead_01 / algie (script@proc@loansharking@catfish@interioralgie.yas), 4cc922
1326.424604, -2282.077399, 50.621935, u_m_o_cajhomestead_01 / algie (script@proc@loansharking@catfish@interiorplayer.yas), 4cc922
1326.424609, -1319.070476, 76.884612, p_doorrhogunsmith01x / p_doorrhogunsmith01x (script@story@gry3@ig@ig_micah_gunstore_enter@ig_micah_gunstore_enter.yas), 4cc922
1326.428000, -1319.067000, 76.890900, p_doorrhogunsmith01x / p_doorrhogunsmith01x (script@beat@town@showoff@rhodes.yas), 4cc922
1326.547525, -2282.098764, 50.532968, u_m_o_cajhomestead_01 / algie (script@proc@loansharking@catfish@interioralgie.yas), 4cc922
1326.566053, -2284.883682, 50.395644, p_salami_a_meat / corn (0x35A3F88D.yas), 4cc922
1326.571181, -2282.037068, 50.532971, u_m_o_cajhomestead_01 / algie (script@proc@loansharking@catfish@interioralgie.yas), 4cc922
1326.619784, -2284.379290, 50.559003, u_m_y_cajhomestead_01 / son (script@proc@loansharking@catfish@soncower.yas), 4cc922
1326.659061, -1324.739632, 77.897285, u_m_m_rhdgunsmith_01 / pedgunsmith (script@proc@shoprobberies@rhodesgun@holdup.yas), 4cc922
1326.659451, -1324.738180, 77.897132, u_m_m_rhdgunsmith_01 / pedgunsmith (script@proc@shoprobberies@rhodesgun@holdup.yas), 4cc922
1326.670700, -1295.442900, 77.008451, a_f_m_rhdtownfolk_01 / a_f_m_rhdtownfolk_01 (script@rcm@bnp1@ig@s2@ig3_heckler_genst_undert@ig3_heckler_genst_undert_female_a.yas), 4cc922
1326.676561, -2285.084194, 50.353572, p_bottle01x / bottle04 (script@proc@loansharking@catfish@soneating.yas), 4cc922
1326.676561, -2285.084194, 50.353572, p_bottle02x / bottle04 (0x35A3F88D.yas), 4cc922
1326.681043, -1324.635880, 77.884442, u_m_m_rhdgunsmith_01 / pedgunsmith (script@proc@shoprobberies@rhodesgun@holdup.yas), 4cc922
1326.683203, -2284.849735, 50.364796, p_corn01x / corn (0x51D20248.yas), 4cc922
1326.712765, -2284.783765, 50.466364, p_corn01x / corn (script@proc@loansharking@catfish@soneating.yas), 4cc922
1326.712765, -2284.783765, 50.466364, p_salami_a_meat / corn (0x35A3F88D.yas), 4cc922
1326.720619, -2284.807347, 50.516230, p_corn01x / objcorn (script@proc@homerobberies@catfish@dinner.yas), 4cc922
1326.720619, -2284.807347, 50.516231, p_corn01x / objcorn (script@proc@homerobberies@catfish@dinner.yas), 4cc922
1326.802532, -1324.673853, 77.921095, u_m_m_rhdgunsmith_01 / pedgunsmith (script@proc@shoprobberies@rhodesgun@holdup.yas), 4cc922
1326.807529, -2282.940942, 50.609093, player_zero / player (script@proc@loansharking@catfish@interiorplayer.yas), 4cc922
1326.811788, -2284.656728, 50.618231, u_m_y_cajhomestead_01 / son (script@proc@loansharking@catfish@interiorson.yas), 4cc922
1326.831900, -2284.748300, 50.094796, u_m_y_cajhomestead_01 / son (0x51D20248.yas), 4cc922
1326.855099, -2284.687093, 50.065617, u_m_y_cajhomestead_01 / son (0x35A3F88D.yas), 4cc922
1326.855099, -2284.687093, 50.065617, u_m_y_cajhomestead_01 / son (script@proc@loansharking@catfish@soneating.yas), 4cc922
1326.860864, -2284.742934, 49.585806, p_windsorchair03x / objchairson (script@proc@homerobberies@catfish@dinner.yas), 4cc922
