x, y, z, debugModel / entityId (filename.yas), useSceneOrigin
-126.636606, -6.966719, 95.351971, p_loghalf01x / loghalf01_2 (script@vignette@micah_23@action.yas) (PS4), 4cc922
-126.636606, -6.966719, 95.351971, p_loghalf02x / loghalf02_3 (script@vignette@micah_23@action.yas) (PS4), 4cc922
-126.703528, -7.085806, 95.255198, p_loghalf01x / loghalf01_3 (script@vignette@micah_23@action.yas) (PS4), 4cc922
-126.703528, -7.085806, 95.255198, p_loghalf02x / loghalf02_2 (script@vignette@micah_23@action.yas) (PS4), 4cc922
-126.787833, -7.287332, 95.270388, p_loghalf01x / loghalf01_5 (script@vignette@micah_23@action.yas) (PS4), 4cc922
-126.787833, -7.287332, 95.270388, p_loghalf02x / loghalf02_1 (script@vignette@micah_23@action.yas) (PS4), 4cc922
-125.072174, -29.466922, 95.898320, player_zero / arthur (script@vignette@dutch_33@player_karen@dance_rot_rt_short.yas) (script@vignette) (PS4), 4cc922
-125.099844, -34.674992, 95.871921, cs_marybeth / ig_marybeth (script@vignette@dutch_32@arthur_marybeth@dance_over.yas) (PS4), 4cc922
-125.242206, -29.379422, 95.926240, cs_karen / karen (script@vignette@dutch_33@player_karen@dance_rot_lt_long.yas) (script@vignette) (PS4), 4cc922
-125.242206, -29.379422, 95.926240, cs_karen / karen (script@vignette@dutch_33@player_karen@dance_rot_lt_short.yas) (script@vignette) (PS4), 4cc922
-125.246968, -22.532729, 96.098158, cs_billwilliamson / billwilliamson (script@vignette@bill_2@exit_loop.yas) (PS4), 4cc922
-125.246968, -22.532730, 96.098158, cs_billwilliamson / billwilliamson (script@vignette@bill_2@exit.yas) (PS4), 4cc922
-125.276606, -29.488853, 95.919183, cs_karen / karen (script@vignette@dutch_33@player_karen@dance_rot_rt_long.yas) (script@vignette) (PS4), 4cc922
-125.276606, -29.488853, 95.919183, cs_karen / karen (script@vignette@dutch_33@player_karen@dance_rot_rt_short.yas) (script@vignette) (PS4), 4cc922
-125.291379, -29.421206, 95.915703, cs_karen / karen (script@vignette@dutch_33@player_karen@dance_enter.yas) (PS4), 4cc922
-125.291379, -29.421206, 95.915703, cs_karen / karen (script@vignette@dutch_33@player_karen@dance_flare_a.yas) (PS4), 4cc922
-125.291379, -29.421206, 95.915703, cs_karen / karen (script@vignette@dutch_33@player_karen@dance_flare_b.yas) (PS4), 4cc922
-125.291379, -29.421206, 95.915703, cs_karen / karen (script@vignette@dutch_33@player_karen@dance_flare_c.yas) (PS4), 4cc922
-125.291379, -29.421206, 95.915703, cs_karen / karen (script@vignette@dutch_33@player_karen@dance_flare_d.yas) (PS4), 4cc922
-125.291379, -29.421206, 95.915703, cs_karen / karen (script@vignette@dutch_33@player_karen@dance_flare_e.yas) (PS4), 4cc922
-125.291379, -29.421206, 95.915703, cs_karen / karen (script@vignette@dutch_33@player_karen@dance_loop.yas) (PS4), 4cc922
-125.293852, -29.401174, 95.920063, cs_karen / karen (script@vignette@dutch_33@player_karen@dance_over.yas) (PS4), 4cc922
-125.301277, -29.418487, 95.898584, cs_karen / karen (script@vignette@dutch_33@player_karen@accept_dance.yas) (PS4), 4cc922
-125.310000, -35.160000, 94.810000, player_zero / arthur (script@vignette@dutch_32@arthur_marybeth@reject_dance_back.yas) (PS4), c92222
-125.310000, -35.160000, 94.810000, player_zero / arthur (script@vignette@dutch_32@arthur_marybeth@reject_dance_left.yas) (PS4), c92222
-125.310000, -35.160000, 94.810000, player_zero / arthur (script@vignette@dutch_32@arthur_marybeth@reject_dance_right.yas) (PS4), c92222
-125.310000, -35.160000, 95.855650, player_zero / arthur (script@vignette@dutch_32@arthur_marybeth@accept_dance.yas) (PS4), 4cc922
-125.310000, -35.160000, 95.855650, player_zero / arthur (script@vignette@dutch_32@arthur_marybeth@dance_over.yas) (PS4), 4cc922
-125.312304, -29.411956, 95.921906, cs_karen / karen (script@vignette@dutch_33@player_karen@dance_flare_d.yas) (PS4), 4cc922
-125.312918, -29.492978, 95.925645, cs_karen / karen (script@vignette@dutch_33@player_karen@dance_flare_c.yas) (PS4), 4cc922
-125.335901, -29.400813, 95.902989, cs_karen / karen (script@vignette@dutch_33@player_karen@dance_flare_e.yas) (PS4), 4cc922
-125.339130, -29.448763, 95.932130, cs_karen / karen (script@vignette@dutch_33@player_karen@dance_flare_a.yas) (PS4), 4cc922
-125.376145, -34.146753, 95.795632, cs_marybeth / ig_marybeth (script@vignette@dutch_32@arthur_marybeth@reject_dance_back.yas) (PS4), 4cc922
-125.376145, -34.146753, 95.795632, cs_marybeth / ig_marybeth (script@vignette@dutch_32@arthur_marybeth@reject_dance_left.yas) (PS4), 4cc922
-125.388369, -29.368025, 95.922716, cs_karen / karen (script@vignette@dutch_33@player_karen@dance_flare_b.yas) (PS4), 4cc922
-125.411327, -34.061421, 95.871921, cs_marybeth / ig_marybeth (script@vignette@dutch_32@arthur_marybeth@accept_dance.yas) (PS4), 4cc922
-125.411444, -29.413520, 95.915483, cs_karen / karen (script@vignette@dutch_33@player_karen@dance_exit.yas) (PS4), 4cc922
-125.456583, -29.842372, 95.915703, cs_karen / karen (script@vignette@dutch_33@player_karen@dance_rot_rt_short.yas) (script@vignette) (PS4), 4cc922
-125.528691, -21.555926, 95.955722, p_bottletequilafull01x / p_bottletequilafull01x (script@vignette@bill_2@exit.yas) (PS4), 4cc922
-125.534711, -21.551553, 95.983011, p_bottletequilafull01x / p_bottletequilafull01x (script@vignette@bill_2@exit_loop.yas) (PS4), 4cc922
-125.638363, -29.583909, 95.898410, cs_karen / karen (script@vignette@dutch_33@player_karen@accept_dance.yas) (PS4), 4cc922
-125.643571, -29.455663, 95.931282, cs_karen / karen (script@vignette@dutch_33@player_karen@dance_enter.yas) (PS4), 4cc922
-125.970334, -34.650023, 95.842960, cs_micahbell / micah (script@vignette@micah_1@action.yas) (PS4), 4cc922
-125.970334, -34.650023, 95.842960, cs_micahbell / micah (script@vignette@micah_1@base.yas) (PS4), 4cc922
-124.460000, -34.480000, 94.730000, player_one / arthur (script@vignette@micah_1@action.yas) (PS4), c92222
-124.460000, -34.480000, 94.730000, w_revolver_cattleman01 / gun (script@vignette@micah_1@action.yas) (PS4), 4cc922
-124.460000, -34.480000, 94.730000, w_revolver_cattleman01 / gun (script@vignette@micah_1@base.yas) (PS4), 4cc922
-124.827566, -29.711987, 95.898318, player_zero / arthur (script@vignette@dutch_33@player_karen@accept_dance.yas) (PS4), 4cc922
-124.838458, -29.710337, 95.898320, player_zero / arthur (script@vignette@dutch_33@player_karen@dance_exit.yas) (PS4), 4cc922
-124.838458, -29.710337, 95.898320, player_zero / arthur (script@vignette@dutch_33@player_karen@dance_flare_b.yas) (PS4), 4cc922
-124.838459, -29.710337, 95.898320, player_zero / arthur (script@vignette@dutch_33@player_karen@dance_enter.yas) (PS4), 4cc922
-124.838459, -29.710337, 95.898320, player_zero / arthur (script@vignette@dutch_33@player_karen@dance_flare_a.yas) (PS4), 4cc922
-124.838459, -29.710337, 95.898320, player_zero / arthur (script@vignette@dutch_33@player_karen@dance_flare_b.yas) (PS4), 4cc922
-124.838459, -29.710337, 95.898320, player_zero / arthur (script@vignette@dutch_33@player_karen@dance_flare_c.yas) (PS4), 4cc922
-124.838459, -29.710337, 95.898320, player_zero / arthur (script@vignette@dutch_33@player_karen@dance_flare_d.yas) (PS4), 4cc922
-124.838459, -29.710337, 95.898320, player_zero / arthur (script@vignette@dutch_33@player_karen@dance_flare_e.yas) (PS4), 4cc922
-124.838459, -29.710337, 95.898320, player_zero / arthur (script@vignette@dutch_33@player_karen@dance_loop.yas) (PS4), 4cc922
-124.838459, -29.710337, 95.898320, player_zero / arthur (script@vignette@dutch_33@player_karen@dance_over.yas) (PS4), 4cc922
-124.838459, -29.710337, 95.898320, player_zero / arthur (script@vignette@dutch_33@player_karen@dance_rot_lt_long.yas) (script@vignette) (PS4), 4cc922
-124.838459, -29.710337, 95.898320, player_zero / arthur (script@vignette@dutch_33@player_karen@dance_rot_lt_short.yas) (script@vignette) (PS4), 4cc922
-124.838459, -29.710337, 95.898320, player_zero / arthur (script@vignette@dutch_33@player_karen@dance_rot_rt_long.yas) (script@vignette) (PS4), 4cc922
-124.838459, -29.710337, 95.898320, player_zero / arthur (script@vignette@dutch_33@player_karen@dance_rot_rt_short.yas) (script@vignette) (PS4), 4cc922
-124.850200, -29.707320, 95.898322, player_zero / arthur (script@vignette@dutch_33@player_karen@accept_dance.yas) (PS4), 4cc922
-124.913515, -29.482648, 95.915703, cs_karen / karen (script@vignette@dutch_33@player_karen@dance_rot_lt_short.yas) (script@vignette) (PS4), 4cc922
-124.987521, -30.014867, 95.898320, player_zero / arthur (script@vignette@dutch_33@player_karen@dance_rot_lt_short.yas) (script@vignette) (PS4), 4cc922
-123.008306, -22.434104, 96.046806, female_skeleton / female (0x6CDF4EFB.yas) (script@ambient) (PS4), 4cc922
-123.041915, -22.366741, 96.051012, male_skeleton / male (0xB89D9718.yas) (script@ambient) (PS4), 4cc922
-123.041915, -22.366741, 96.051012, male_skeleton / male (0xB7845FE0.yas) (script@ambient) (PS4), 4cc922
-123.041915, -22.366741, 96.051012, male_skeleton / male (script@ambient@campfiregeneral@wake_up_variants@male@drunk.yas) (PS4), 4cc922
-123.113828, -25.134495, 95.924676, player_zero / arthur (script@vignette@script_ca@hosea_1@action_b.yas) (PS4), 4cc922
-123.363110, -21.938684, 95.055115, female_skeleton / female (0x6CDF4EFB.yas) (script@ambient) (PS4), 4cc922
-123.363110, -21.938684, 95.055115, male_skeleton / male (0xB89D9718.yas) (script@ambient) (PS4), 4cc922
-123.363110, -21.938684, 95.055115, male_skeleton / male (0xB7845FE0.yas) (script@ambient) (PS4), 4cc922
-123.363110, -21.938684, 95.055115, male_skeleton / male (script@ambient@campfiregeneral@wake_up_variants@male@drunk.yas) (PS4), 4cc922
-123.483853, -25.994878, 95.920967, cs_revswanson / revswanson (0x18ADE7CA.yas) (script@vignette) (PS4), 4cc922
-123.772823, -25.791577, 95.499496, cs_revswanson / revswanson (0xC0FC90E5.yas) (script@vignette) (PS4), 4cc922
-123.827936, -25.788848, 95.501020, cs_revswanson / revswanson (0x98CF316C.yas) (script@vignette) (PS4), 4cc922
-123.841055, -25.825705, 95.491400, cs_revswanson / revswanson (0xA8A3EE25.yas) (script@vignette) (PS4), 4cc922
-123.857047, -25.764042, 95.490677, cs_revswanson / revswanson (0xC5F58AD0.yas) (script@vignette) (PS4), 4cc922
-122.044399, -31.706319, 95.807425, cs_marybeth / marybeth (script@vignette@itm@marybeth_item_2@base.yas) (PS4), 4cc922
-122.061679, -31.710322, 95.799459, cs_marybeth / marybeth (script@vignette@itm@marybeth_item_2@action_to_base.yas) (PS4), 4cc922
-122.094427, -27.579369, 96.857790, cs_genstorymale / gen_male_b (script@vignette@camp_fire@uncle_1@exit.yas) (PS4), 4cc922
-122.145000, -35.028001, 94.761000, p_chair_crate15x / chair_crate (script@vignette@abigail_5@abigail_trans.yas) (PS4), 4cc922
-122.230551, -35.024078, 95.302752, cs_abigailroberts / abigail (script@vignette@abigail_5@abigail_trans.yas) (PS4), 4cc922
-122.262150, -29.242477, 96.779778, cs_revswanson / swanson (script@vignette@camp_fire@swanson_3@enter.yas) (PS4), 4cc922
-122.272743, -29.125330, 96.863790, cs_genstorymale / key_male_a (script@vignette@camp_fire@uncle_1@exit.yas) (PS4), 4cc922
-122.307476, -31.505389, 95.916049, p_cs_ledgersmall01x / ledger (script@vignette@itm@marybeth_item_2@action_to_base.yas) (PS4), 4cc922
-122.310403, -31.456765, 95.965182, p_pencil01x / pencil (script@vignette@itm@marybeth_item_2@action_to_base.yas) (PS4), 4cc922
-122.364224, -31.576054, 96.036604, p_cs_ledgersmall01x / ledger (script@vignette@itm@marybeth_item_2@base.yas) (PS4), 4cc922
-122.364779, -31.544776, 96.083720, p_pencil01x / pencil (script@vignette@itm@marybeth_item_2@base.yas) (PS4), 4cc922
-122.991476, -29.458643, 96.277946, cs_revswanson / swanson (script@vignette@camp_fire@swanson_3@idle_d.yas) (PS4), 4cc922
-122.991476, -29.458643, 96.277946, cs_revswanson / swanson (script@vignette@camp_fire@swanson_3@idle_e.yas) (PS4), 4cc922
-122.991476, -29.458643, 96.277946, cs_revswanson / swanson (script@vignette@camp_fire@swanson_3@idle_g.yas) (PS4), 4cc922
-122.991476, -29.458643, 96.277946, cs_revswanson / swanson (script@vignette@camp_fire@swanson_3@idle_h.yas) (PS4), 4cc922
-122.991476, -29.458643, 96.277946, cs_revswanson / swanson (script@vignette@camp_fire@swanson_3@idle_i.yas) (PS4), 4cc922
-121.000013, -28.599991, 96.800002, cs_charlessmith / charles (0x70050372.yas) (script@vignette) (PS4), 4cc922
-121.000013, -28.599991, 96.800002, cs_charlessmith / charles (script@vignette@music@charles_1@action.yas) (PS4), 4cc922
-121.000013, -28.599991, 96.800002, cs_charlessmith / charles (script@vignette@music@charles_2@p1_normal@action.yas) (PS4), 4cc922
-121.000013, -28.599991, 96.800002, cs_charlessmith / charles (script@vignette@music@charles_6@action.yas) (PS4), 4cc922
-121.000013, -28.599991, 96.800002, cs_charlessmith / charles (script@vignette@music@charles_idles@base.yas) (PS4), 4cc922
-121.000013, -28.599991, 96.800002, cs_karen / karen (script@vignette@music@charles_1@action.yas) (PS4), 4cc922
-121.000015, -28.599993, 95.800005, p_mugcoffee01x / mug (script@vignette@bill_7@base.yas) (PS4), 4cc922
-121.000025, -28.599998, 96.800010, cs_charlessmith / charles (script@vignette@wrk@charles_work_1@base.yas) (PS4), 4cc922
-121.000025, -28.599998, 96.800010, cs_mrpearson / pearson (script@vignette@wrk@charles_work_1@base.yas) (PS4), 4cc922
-121.001168, -28.601208, 95.800057, p_cs_rope03x / rope (script@vignette@kieran_9@base_outro.yas) (PS4), 4cc922
-121.196391, -9.968898, 96.145782, cs_dutch / dutch (script@vignette@dutch_3@wait_b.yas) (PS4), 4cc922
-121.196391, -9.968898, 96.145782, cs_dutch / dutch (script@vignette@dutch_3@wait_base.yas) (PS4), 4cc922
-121.196391, -9.968898, 96.145782, cs_dutch / dutch (script@vignette@dutch_3@wait_idle_a.yas) (PS4), 4cc922
-121.196391, -9.968898, 96.145782, cs_dutch / dutch (script@vignette@dutch_3@wait_idle_b.yas) (PS4), 4cc922
-121.407467, -27.024555, 96.833790, cs_genstorymale / key_male_b (script@vignette@camp_fire@uncle_1@exit.yas) (PS4), 4cc922
-121.459714, -28.326830, 95.839742, cs_abigailroberts / abigail (script@vignette@abigail_1@exitloop.yas) (PS4), 4cc922
-121.698075, -8.608934, 96.096520, cs_johnmarston / john (script@vignette@abigail_6@john_trans_from.yas) (PS4), 4cc922
-121.943634, -9.589159, 96.162507, cs_dutch / dutch (script@vignette@dutch_3@beckon_c.yas) (PS4), 4cc922
-121.982547, -9.454775, 95.454828, p_cs_bookevelynmiller / book (script@vignette@dutch_3@beckon_c.yas) (PS4), 4cc922
-120.882302, -10.211180, 95.961016, p_cs_bookevelynmiller / book (script@vignette@dutch_3@wait_idle_b.yas) (PS4), 4cc922
-120.882302, -10.211180, 95.961051, p_cs_book02x / book (script@vignette@dutch_3@wait_b.yas) (PS4), 4cc922
-120.882302, -10.211180, 95.961051, p_cs_bookevelynmiller / book (script@vignette@dutch_3@wait_base.yas) (PS4), 4cc922
-120.882302, -10.211180, 95.961051, p_cs_bookevelynmiller / book (script@vignette@dutch_3@wait_idle_a.yas) (PS4), 4cc922
-120.974599, -28.577967, 96.430065, cs_genstorymale / gen_male (script@vignette@camp_fire@hosea_4@enter.yas) (PS4), 4cc922
-120.999070, -28.601446, 95.799988, p_cs_rag02x / rag (script@vignette@strauss_3@base_outro.yas) (PS4), 4cc922
-119.058848, -27.231028, 95.438725, cs_micahbell / micah (script@vignette@micah_9@action.yas) (PS4), 4cc922
-119.058848, -27.231028, 95.438725, cs_micahbell / micah (script@vignette@micah_9@base.yas) (PS4), 4cc922
-119.058848, -27.231028, 95.438725, cs_micahbell / micah (script@vignette@micah_9@exit.yas) (PS4), 4cc922
-119.088217, -27.173697, 94.774065, MISSING MODEL / chair (script@vignette@micah_9@action.yas) (PS4), 4cc922
-119.088217, -27.173697, 94.774065, MISSING MODEL / chair (script@vignette@micah_9@base.yas) (PS4), 4cc922
-119.168542, -27.138934, 94.805274, MISSING MODEL / chair (script@vignette@micah_9@exit.yas) (PS4), 4cc922
-119.168725, -25.457259, 96.059893, cs_dutch / dutch (script@vignette@dutch_and_john_1@exit_loop.yas) (PS4), 4cc922
-119.174144, -26.105773, 95.533651, cs_dutch / dutch (script@vignette@dutch_and_john_1@exit.yas) (PS4), 4cc922
-119.230904, -27.774701, 95.813304, cs_hoseamatthews / hosea (script@vignette@hosea_15@hosea_enter.yas) (PS4), 4cc922
-119.351922, -27.908832, 94.759654, p_chairfolding02x / chair (script@vignette@dutch_and_hosea_5@exit.yas) (PS4), 4cc922
-119.380083, -27.087696, 94.784519, p_chairfolding02x / chair (script@vignette@hosea_15@hosea_enter.yas) (PS4), 4cc922
-119.437531, -32.217535, 95.743566, cs_abigailroberts / abigail (script@vignette@micah_9@action.yas) (PS4), 4cc922
-119.437531, -32.217535, 95.743566, cs_abigailroberts / abigail (script@vignette@micah_9@base.yas) (PS4), 4cc922
-119.661694, -32.971293, 94.734470, p_basket06x / basket (script@vignette@micah_9@action.yas) (PS4), 4cc922
-119.661694, -32.971293, 94.734470, p_basket06x / basket (script@vignette@micah_9@base.yas) (PS4), 4cc922
-118.035164, -28.649767, 95.434559, p_matchstick01x / matchstick (script@vignette@trelawny_2@base.yas) (PS4), 4cc922
-118.039706, -28.716955, 95.440461, p_matchstick01x / matchstick (script@vignette@trelawny_2@action.yas) (PS4), 4cc922
-118.084311, -36.912844, 95.793045, cs_abigailroberts / abigail (script@vignette@abigail_1@exit.yas) (PS4), 4cc922
-118.087190, -27.672451, 94.687035, cs_hoseamatthews / hosea (script@vignette@hosea_15@hosea_idle_a.yas) (PS4), 4cc922
-118.087190, -27.672451, 94.687035, cs_hoseamatthews / hosea (script@vignette@hosea_15@hosea_idle_h.yas) (PS4), 4cc922
-118.087190, -27.672451, 94.687035, cs_hoseamatthews / hosea (script@vignette@hosea_15@hosea_idle_l.yas) (PS4), 4cc922
-118.087190, -27.672451, 94.687035, p_chairfolding02x / chair (script@vignette@hosea_15@hosea_idle_a.yas) (PS4), 4cc922
-118.087190, -27.672451, 94.687035, p_chairfolding02x / chair (script@vignette@hosea_15@hosea_idle_h.yas) (PS4), 4cc922
-118.087190, -27.672451, 94.687035, p_chairfolding02x / chair (script@vignette@hosea_15@hosea_idle_l.yas) (PS4), 4cc922
-118.087190, -27.672451, 94.687035, p_cs_book02x / book (script@vignette@hosea_15@hosea_idle_a.yas) (PS4), 4cc922
-118.087190, -27.672451, 94.687035, p_cs_book02x / book (script@vignette@hosea_15@hosea_idle_h.yas) (PS4), 4cc922
-118.087190, -27.672451, 94.687035, p_cs_book02x / book (script@vignette@hosea_15@hosea_idle_l.yas) (PS4), 4cc922
-118.087190, -27.672451, 94.687035, w_revolver_cattleman01 / gun (script@vignette@micah_1@exit.yas) (PS4), 4cc922
-118.244735, -28.726558, 95.412965, cs_micahbell / micah (script@vignette@trelawny_2@action.yas) (PS4), 4cc922
-118.244935, -28.673848, 95.590065, cs_micahbell / micah (script@vignette@trelawny_2@base.yas) (PS4), 4cc922
-118.294390, -28.200704, 95.720877, p_cigarette_cs01x / cigarette (script@vignette@trelawny_2@base.yas) (PS4), 4cc922
-118.344464, -28.306295, 95.722673, p_cigarette_cs01x / cigarette (script@vignette@trelawny_2@action.yas) (PS4), 4cc922
-118.354162, -28.869800, 94.797804, p_chairfolding02x / chair (script@vignette@trelawny_2@action.yas) (PS4), 4cc922
-118.354385, -28.817065, 94.798050, p_chairfolding02x / chair (script@vignette@trelawny_2@base.yas) (PS4), 4cc922
-118.422860, -26.171776, 95.827886, cs_hoseamatthews / hosea (script@vignette@script_ca@hosea_1@action_c.yas) (PS4), 4cc922
-118.435750, -29.014389, 95.284201, cs_johnmarston / john (script@vignette@hosea_6@exit.yas) (PS4), 4cc922
-118.460026, -29.006217, 95.799272, cs_hoseamatthews / hosea (script@vignette@dutch_and_hosea_5@exit.yas) (PS4), 4cc922
-118.520847, -32.228578, 96.335393, cs_genstorymale / male (script@ambient@generic@wipe_brow_chair@from_prop_human_seat_chair_generic_male_d.yas) (PS4), 4cc922
-118.530274, -32.235200, 96.394064, cs_genstorymale / male (script@ambient@generic@wipe_brow_chair@from_prop_human_seat_chair_generic_male_d.yas) (PS4), 4cc922
-118.572636, -32.211352, 96.323989, cs_genstorymale / male (0xC31B895D.yas) (script@ambient) (PS4), 4cc922
-118.611726, -32.201537, 96.558392, cs_genstorymale / male (0xC31B895D.yas) (script@ambient) (PS4), 4cc922
-118.633111, -32.230952, 96.550031, cs_genstorymale / male (script@ambient@generic@wipe_brow_chair@from_prop_human_seat_chair_generic_male_c.yas) (PS4), 4cc922
-118.639701, -32.250100, 95.762730, p_chair06x / chair (0xC31B895D.yas) (script@ambient) (PS4), 4cc922
-118.639701, -32.250100, 95.762730, p_chair06x / chair (script@ambient@generic@wipe_brow_chair@from_prop_human_seat_chair_generic_male_c.yas) (PS4), 4cc922
-118.639701, -32.250100, 95.762730, p_chair06x / chair (script@ambient@generic@wipe_brow_chair@from_prop_human_seat_chair_generic_male_d.yas) (PS4), 4cc922
-118.662849, -32.252327, 96.470315, cs_genstorymale / male (script@ambient@generic@wipe_brow_chair@from_prop_human_seat_chair_generic_male_c.yas) (PS4), 4cc922
-118.705031, -25.688826, 96.207858, p_cigar01x / cigar (script@vignette@dutch_and_john_1@exit.yas) (PS4), 4cc922
-118.888153, -29.534061, 96.803790, cs_genstoryfemale / gen_female (script@vignette@camp_fire@uncle_1@exit.yas) (PS4), 4cc922
-118.974926, -27.824862, 95.562468, p_cs_book02x / book (script@vignette@hosea_15@hosea_enter.yas) (PS4), 4cc922
-117.010530, -26.196688, 95.736296, player_zero / arthur (script@vignette@script_ca@hosea_1@action_c.yas) (PS4), 4cc922
-117.124079, -27.294669, 95.679492, w_revolver_cattleman01 / revolver (script@vignette@hosea_12@john@enter.yas) (PS4), 4cc922
-117.143286, -27.979791, 95.287969, cs_johnmarston / john (script@vignette@hosea_12@john@exit_stand.yas) (PS4), 4cc922
-117.143286, -27.979791, 95.287969, cs_johnmarston / john (script@vignette@hosea_12@john@idle_a.yas) (PS4), 4cc922
-117.143286, -27.979791, 95.287969, cs_johnmarston / john (script@vignette@hosea_12@john@idle_b.yas) (PS4), 4cc922
-117.143286, -27.979791, 95.287969, cs_johnmarston / john (script@vignette@hosea_12@john@idle_c.yas) (PS4), 4cc922
-117.143286, -27.979791, 95.287969, cs_johnmarston / john (script@vignette@hosea_12@john@idle_d.yas) (PS4), 4cc922
-117.143286, -27.979791, 95.287969, cs_johnmarston / john (script@vignette@hosea_12@john@idle_e.yas) (PS4), 4cc922
-117.143286, -27.979791, 95.287969, cs_johnmarston / john (script@vignette@hosea_12@john@idle_f.yas) (PS4), 4cc922
-117.143286, -27.979791, 95.287969, cs_johnmarston / john (script@vignette@hosea_12@john@idle_g.yas) (PS4), 4cc922
-117.143286, -27.979791, 95.287969, cs_johnmarston / john (script@vignette@hosea_12@john@idle_h.yas) (PS4), 4cc922
-117.143286, -27.979791, 95.287969, cs_johnmarston / john (script@vignette@hosea_12@john@idle_i.yas) (PS4), 4cc922
-117.143286, -27.979791, 95.287969, cs_johnmarston / john (script@vignette@hosea_12@john@idle_j.yas) (PS4), 4cc922
-117.178668, -27.939147, 95.366988, cs_johnmarston / john (script@vignette@javier_2@exit.yas) (PS4), 4cc922
-117.189333, -28.063918, 95.295043, cs_johnmarston / john (script@vignette@hosea_12@john@base.yas) (PS4), 4cc922
-117.368472, -42.068867, 95.592935, cs_susangrimshaw / susan (script@vignette@susan_9@action.yas) (PS4), 4cc922
-117.368472, -42.068867, 95.592935, cs_susangrimshaw / susan (script@vignette@susan_9@base.yas) (PS4), 4cc922
-117.605136, -27.757832, 95.621405, p_cs_rag02x / rag (script@vignette@hosea_12@john@enter.yas) (PS4), 4cc922
-117.705504, -26.221737, 95.259949, cs_hoseamatthews / hosea (script@vignette@script_ca@hosea_1@action_a.yas) (PS4), 4cc922
-117.705504, -26.221737, 95.259949, cs_hoseamatthews / hosea (script@vignette@script_ca@hosea_1@action_b.yas) (PS4), 4cc922
-117.705504, -26.221737, 95.259949, cs_hoseamatthews / hosea (script@vignette@script_ca@hosea_1@base.yas) (PS4), 4cc922
-117.760667, -26.200462, 94.796084, p_stoolfolding01x / stool (script@vignette@script_ca@hosea_1@action_a.yas) (PS4), 4cc922
-117.760667, -26.200462, 94.796084, p_stoolfolding01x / stool (script@vignette@script_ca@hosea_1@action_b.yas) (PS4), 4cc922
-117.760667, -26.200462, 94.796084, p_stoolfolding01x / stool (script@vignette@script_ca@hosea_1@action_c.yas) (PS4), 4cc922
-117.760667, -26.200462, 94.796084, p_stoolfolding01x / stool (script@vignette@script_ca@hosea_1@base.yas) (PS4), 4cc922
-117.886997, -26.165819, 95.799995, cs_micahbell / micah (script@vignette@micah_1@exit.yas) (PS4), 4cc922
-116.284677, -37.962408, 95.788973, cs_micahbell / male_a (0x87C7005F.yas) (script@vignette) (PS4), 4cc922
-116.482904, -30.274624, 92.069897, a_c_snakecoral_01 / snake (script@vignette@trelawny_2@action.yas) (PS4), 4cc922
-116.740811, -27.520692, 95.461989, p_cs_rag02x / rag (script@vignette@hosea_12@john@base.yas) (PS4), 4cc922
-116.771891, -27.523452, 95.407658, p_cs_rag02x / rag (script@vignette@hosea_12@john@idle_f.yas) (PS4), 4cc922
-116.771891, -27.523453, 95.407658, p_cs_rag02x / rag (script@vignette@hosea_12@john@exit_stand.yas) (PS4), 4cc922
-116.771891, -27.523453, 95.407658, p_cs_rag02x / rag (script@vignette@hosea_12@john@idle_g.yas) (PS4), 4cc922
-116.771891, -27.523456, 95.407669, p_cs_rag02x / rag (script@vignette@hosea_12@john@idle_a.yas) (PS4), 4cc922
-116.771891, -27.523456, 95.407669, p_cs_rag02x / rag (script@vignette@hosea_12@john@idle_b.yas) (PS4), 4cc922
-116.771891, -27.523456, 95.407669, p_cs_rag02x / rag (script@vignette@hosea_12@john@idle_c.yas) (PS4), 4cc922
-116.771891, -27.523456, 95.407669, p_cs_rag02x / rag (script@vignette@hosea_12@john@idle_d.yas) (PS4), 4cc922
-116.771891, -27.523456, 95.407669, p_cs_rag02x / rag (script@vignette@hosea_12@john@idle_e.yas) (PS4), 4cc922
-116.771891, -27.523456, 95.407669, p_cs_rag02x / rag (script@vignette@hosea_12@john@idle_h.yas) (PS4), 4cc922
-116.771891, -27.523456, 95.407669, p_cs_rag02x / rag (script@vignette@hosea_12@john@idle_i.yas) (PS4), 4cc922
-116.771891, -27.523456, 95.407669, p_cs_rag02x / rag (script@vignette@hosea_12@john@idle_j.yas) (PS4), 4cc922
-116.826362, -27.506393, 95.418608, w_revolver_cattleman01 / revolver (script@vignette@hosea_12@john@base.yas) (PS4), 4cc922
-116.847368, -27.484995, 95.343722, w_revolver_cattleman01 / revolver (script@vignette@hosea_12@john@exit_stand.yas) (PS4), 4cc922
-116.847368, -27.484995, 95.343722, w_revolver_cattleman01 / revolver (script@vignette@hosea_12@john@idle_a.yas) (PS4), 4cc922
-116.847368, -27.484995, 95.343722, w_revolver_cattleman01 / revolver (script@vignette@hosea_12@john@idle_b.yas) (PS4), 4cc922
-116.847368, -27.484995, 95.343722, w_revolver_cattleman01 / revolver (script@vignette@hosea_12@john@idle_c.yas) (PS4), 4cc922
-116.847368, -27.484995, 95.343722, w_revolver_cattleman01 / revolver (script@vignette@hosea_12@john@idle_d.yas) (PS4), 4cc922
